property_id;property_type;county;settlement_type;city;building_area_m2;land_area_m2;scenario;source_condition;target_condition;current_score;target_score;score_delta;current_factor;target_factor;factor_delta;current_value;target_value;value_delta;value_delta_pct;ksh_baseline;ksh_source_level
ID983;Lakóház;Tolna;község;Bátaapáti;112.0;1789.0637915477344;3->5;3;5;0.340498;0.359992;0.019493999999999956;0.936199;0.943997;0.007797999999999972;14553779.0;14674995.0;121216.0;0.008328833356614801;15545600.0;county_settlement
ID985;Lakóház;Fejér;község;Sárkeresztúr;78.0;2533.6732291196813;3->5;3;5;0.382565;0.337889;-0.044675999999999993;0.953026;0.935155;-0.01787100000000008;8251300.0;8096576.0;-154724.0;-0.01875146946541757;8658000.0;city
ID986;Lakóház;Békés;megyei jogú város;Békéscsaba;72.17140383924841;660.4917153756543;3->5;3;5;0.38279;0.474739;0.091949;0.953116;0.989896;0.036780000000000035;24213278.0;25147642.0;934364.0;0.038588909770911645;25404334.0;city
ID988;Lakóház;Szabolcs-Szatmár-Bereg;város;Nagyhalász;179.0;819.5479153070987;3->5;3;5;0.617905;0.6157;-0.0022050000000000125;1.047162;1.04628;-0.0008819999999998274;47797716.0;47757450.0;-40266.0;-0.0008424251903584682;45645000.0;city
ID991;Lakás;Borsod-Abaúj-Zemplén;város;Kazincbarcika;56.1887759437473;0.0;3->5;3;5;0.13077;0.574256;0.443486;0.852308;1.029702;0.17739399999999994;14606494.0;17646602.0;3040108.0;0.20813399848040193;17137577.0;city
ID994;Lakóház;Jász-Nagykun-Szolnok;város;Kisújszállás;46.0;5549.79152076059;3->5;3;5;0.507804;0.331419;-0.17638500000000001;1.003122;0.932567;-0.07055500000000003;10797602.0;10038156.0;-759446.0;-0.07033469098046029;10764000.0;city
ID997;Lakóház;Csongrád-Csanád;város;Csongrád;54.0;1969.172794172913;3->5;3;5;0.443899;0.493566;0.04966700000000002;0.977559;0.997426;0.01986700000000008;11402254.0;11633981.0;231727.0;0.02032291159274298;11664000.0;city
ID1002;Lakóház;Komárom-Esztergom;község;Kerékteleki;55.0;2001.4385939137103;3->5;3;5;0.425911;0.390608;-0.03530299999999997;0.970364;0.956243;-0.01412100000000005;11311138.0;11146533.0;-164605.0;-0.014552470317310247;11656590.0;county_settlement
ID1006;Lakóház;Csongrád-Csanád;város;Szentes;101.0;2307.637817196643;3->5;3;5;0.418144;0.478641;0.06049699999999997;0.967257;0.991457;0.0242;29503285.0;30241406.0;738121.0;0.025018264915245877;30502000.0;city
ID1008;Lakóház;Jász-Nagykun-Szolnok;község;Tószeg;63.0;1389.5854709645891;3->5;3;5;0.48462;0.475572;-0.009048;0.993848;0.990229;-0.003618999999999928;18408051.0;18341018.0;-67033.0;-0.0036415044699734914;18522000.0;city
ID1010;Lakóház;Vas;város;Vép;110.0;1453.6768773195388;3->5;3;5;0.278423;0.354592;0.07616900000000004;0.911369;0.941837;0.03046800000000005;43809521.0;45274088.0;1464567.0;0.03343033583955415;48070000.0;city
ID1011;Lakóház;Heves;község;Detk;132.0;855.3627955076535;3->5;3;5;0.703452;0.62238;-0.08107199999999992;1.081381;1.048952;-0.03242899999999982;15416162.0;14953862.0;-462300.0;-0.02998800868854388;14256000.0;city
ID1013;Lakás;Baranya;város;Komló;29.36757305354802;0.0;3->5;3;5;0.695671;0.309489;-0.386182;1.078268;0.923796;-0.15447200000000005;7694868.0;6592502.0;-1102366.0;-0.14325989737575745;7136320.0;city
ID1014;Lakóház;Fejér;község;Nagykarácsony;30.0;785.9772420628163;3->5;3;5;0.633962;0.522946;-0.111016;1.053585;1.009178;-0.044407000000000085;4045765.0;3875245.0;-170520.0;-0.042147776749267445;3840000.0;city
ID1018;Lakóház;Borsod-Abaúj-Zemplén;nagyközség;Arló;84.0;821.0982507375421;3->5;3;5;0.708743;0.665141;-0.04360200000000003;1.083497;1.066057;-0.0174399999999999;8646307.0;8507131.0;-139176.0;-0.01609658320020328;7980000.0;city
ID1020;Lakóház;Somogy;megyei jogú város;Kaposvár;154.0;708.4574454316426;3->5;3;5;0.42193;0.457783;0.03585299999999997;0.968772;0.983113;0.014341000000000048;45354034.0;46025426.0;671392.0;0.014803357954884454;46816000.0;city
ID1021;Lakóház;Bács-Kiskun;város;Kiskunmajsa;89.82565606771638;1278.2140066541765;3->5;3;5;0.482884;0.454384;-0.02849999999999997;0.993153;0.981754;-0.011398999999999937;22302664.0;22046669.0;-255995.0;-0.011478225202155223;22456414.0;city
ID1025;Lakóház;Csongrád-Csanád;megyei jogú város;Hódmezővásárhely;107.0;288.23852535523173;3->5;3;5;0.357877;0.409972;0.052095;0.943151;0.963989;0.020838000000000023;35321001.0;36101385.0;780384.0;0.02209405107176889;37450000.0;city
ID1026;Lakóház;Pest;nagyközség;Dömsöd;65.0;1032.911443343453;3->5;3;5;0.704085;0.639384;-0.06470100000000001;1.081634;1.055753;-0.025881000000000043;17928085.0;17499114.0;-428971.0;-0.02392731850613158;16575000.0;city
ID1028;Lakóház;Borsod-Abaúj-Zemplén;község;Bőcs;114.24362311783416;1309.487200436109;3->5;3;5;0.56731;0.478012;-0.08929799999999999;1.026924;0.991205;-0.035718999999999945;20765553.0;20043270.0;-722283.0;-0.03478274814063464;20221121.0;city
ID1030;Lakóház;Hajdú-Bihar;város;Berettyóújfalu;102.0;622.2466515309912;3->5;3;5;0.2722;0.44305;0.17085;0.90888;0.97722;0.06833999999999996;30963729.0;33291925.0;2328196.0;0.07519107275483518;34068000.0;city
ID1032;Lakás;Békés;megyei jogú város;Békéscsaba;40.36711431009333;0.0;3->5;3;5;0.456617;0.840715;0.384098;0.982647;1.136286;0.15363899999999986;14954314.0;17292457.0;2338143.0;0.15635240774000064;15218402.0;city
ID1033;Lakóház;Borsod-Abaúj-Zemplén;város;Edelény;125.0;874.5358578875121;3->5;3;5;0.604614;0.566442;-0.038171999999999984;1.041846;1.026577;-0.015268999999999977;33078596.0;32593817.0;-484779.0;-0.01465536808152317;31750000.0;city
ID1034;Lakóház;Borsod-Abaúj-Zemplén;város;Putnok;40.0;2177.4308357933587;3->5;3;5;0.605866;0.618828;0.012962000000000029;1.042347;1.047531;0.0051840000000000774;4377856.0;4399631.0;21775.0;0.004973895897900708;4200000.0;city
ID1037;Lakóház;Heves;község;Halmajugra;105.0;1598.307241580618;3->5;3;5;0.476193;0.470098;-0.0060949999999999616;0.990477;0.988039;-0.0024380000000000512;7800008.0;7780810.0;-19198.0;-0.002461279526892793;7875000.0;city
ID1038;Lakóház;Fejér;város;Polgárdi;112.0;2127.4976490001063;3->5;3;5;0.381435;0.417574;0.03613899999999998;0.952574;0.96703;0.014455999999999913;38727856.0;39315554.0;587698.0;0.015175071917226711;40656000.0;city
ID1040;Lakóház;Baranya;község;Drávapalkonya;172.0;804.1310753185359;3->5;3;5;0.757957;0.684157;-0.07379999999999998;1.103183;1.073663;-0.02951999999999999;28120574.0;27368099.0;-752475.0;-0.02675887768151532;25490400.0;county
ID1041;Lakóház;Bács-Kiskun;város;Bácsalmás;238.8609074954397;445.1391492904084;3->5;3;5;0.495821;0.463614;-0.032206999999999986;0.998328;0.985446;-0.012881999999999949;31715391.0;31306131.0;-409260.0;-0.012904144867707922;31768501.0;city
ID1043;Lakóház;Borsod-Abaúj-Zemplén;város;Alsózsolca;235.0;2310.720297895271;3->5;3;5;0.463178;0.576333;0.113155;0.985271;1.030533;0.04526199999999991;57653133.0;60301661.0;2648528.0;0.04593901254247536;58515000.0;city
ID1046;Lakóház;Heves;község;Atkár;201.0;753.7730711817985;3->5;3;5;0.447209;0.423735;-0.02347400000000005;0.978883;0.969494;-0.00938899999999998;37383557.0;37024981.0;-358576.0;-0.0095918106455199;38190000.0;city
ID1048;Lakóház;Szabolcs-Szatmár-Bereg;város;Fehérgyarmat;115.0;1574.2863916616;3->5;3;5;0.467764;0.495419;0.027654999999999985;0.987106;0.998168;0.011062000000000016;28492801.0;28812113.0;319312.0;0.011206760612970273;28865000.0;city
ID1049;Lakás;Békés;megyei jogú város;Békéscsaba;39.76809807106131;0.0;3->5;3;5;0.375627;0.859747;0.48412000000000005;0.950251;1.143899;0.19364800000000004;14246703.0;17149986.0;2903283.0;0.20378630761096095;14992573.0;city
ID1051;Lakóház;Tolna;város;Bátaszék;86.0;694.252757580856;3->5;3;5;0.520685;0.547319;0.026634000000000047;1.008274;1.018928;0.010654000000000163;10838947.0;10953473.0;114526.0;0.010566155549981008;10750000.0;city
ID1052;Lakóház;Szabolcs-Szatmár-Bereg;város;Tiszavasvári;86.84109712575838;938.3525809946982;3->5;3;5;0.479112;0.531062;0.05195000000000005;0.991645;1.012425;0.02077999999999991;15328563.0;15649777.0;321214.0;0.02095525849357177;15457715.0;city
ID1055;Lakóház;Fejér;város;Sárbogárd-Pusztaegres;53.0;215.1838098126255;3->5;3;5;0.792626;0.735999;-0.056627000000000094;1.11705;1.0944;-0.02265000000000006;24831734.0;24328218.0;-503516.0;-0.02027711798137013;22229737.0;county_settlement
ID1057;Lakóház;Borsod-Abaúj-Zemplén;község;Karcsa;103.33009741642272;1231.616062886398;3->5;3;5;0.238492;0.394875;0.15638299999999997;0.895397;0.95795;0.06255299999999997;18643999.0;19946482.0;1302483.0;0.06986070960420025;20822048.0;county_settlement
ID1058;Lakóház;Hajdú-Bihar;város;Tiszacsege;60.0;1474.8121840523988;3->5;3;5;0.541002;0.569561;0.028559;1.016401;1.027824;0.011422999999999961;7927927.0;8017031.0;89104.0;0.011239255860958357;7800000.0;city
ID1060;Lakóház;Hajdú-Bihar;város;Hajdúböszörmény;89.0;846.4966830266875;3->5;3;5;0.323521;0.400865;0.07734400000000002;0.929408;0.960346;0.03093800000000002;31515309.0;32564372.0;1049063.0;0.033287409620511736;33909000.0;city
ID1061;Lakóház;Békés;város;Gyomaendrőd;197.0;2211.060624143249;3->5;3;5;0.488039;0.464696;-0.023343000000000003;0.995216;0.985878;-0.009337999999999957;33525830.0;33211286.0;-314544.0;-0.009382139084998044;33687000.0;city
ID1062;Lakóház;Bács-Kiskun;nagyközség;Tiszaalpár;82.41455983650347;403.1099605672473;3->5;3;5;0.659058;0.673502;0.014444000000000012;1.063623;1.069401;0.005778000000000061;17706923.0;17803108.0;96185.0;0.00543205615114495;16647741.0;city
ID1064;Lakóház;Szabolcs-Szatmár-Bereg;község;Kocsord;46.0;549.7300015888198;3->5;3;5;0.499933;0.412739;-0.087194;0.999973;0.965096;-0.03487700000000005;8509771.0;8212963.0;-296808.0;-0.03487849438016605;8510000.0;city
ID1065;Lakóház;Fejér;község;Kisláng;100.0;1285.016357759069;3->5;3;5;0.474065;0.402069;-0.071996;0.989626;0.960827;-0.02879900000000002;14151653.0;13739832.0;-411821.0;-0.02910055807614842;14300000.0;city
ID1068;Lakóház;Nógrád;község;Bárna;55.0;6340.546973768956;3->5;3;5;0.358648;0.310318;-0.04833000000000004;0.943459;0.924127;-0.019332000000000016;4462563.0;4371121.0;-91442.0;-0.020490915198284037;4730000.0;city
ID1069;Lakóház;Fejér;város;Bicske;163.0;735.0680376529754;3->5;3;5;0.623938;0.548068;-0.07586999999999999;1.049575;1.019227;-0.03034799999999982;93410100.0;90709189.0;-2700911.0;-0.028914549925543383;88998000.0;city
ID1071;Lakóház;Csongrád-Csanád;megyei jogú város;Hódmezővásárhely;152.0;1662.350813658598;3->5;3;5;0.333403;0.485948;0.152545;0.933361;0.994379;0.06101800000000002;49654806.0;52900974.0;3246168.0;0.06537469907746694;53200000.0;city
ID1073;Lakóház;Békés;város;Gyomaendrőd;156.0;1315.4707968798043;3->5;3;5;0.621503;0.574259;-0.047244000000000064;1.048601;1.029703;-0.01889799999999986;27972483.0;27468370.0;-504113.0;-0.018021746585742852;26676000.0;city
ID1076;Lakóház;Borsod-Abaúj-Zemplén;nagyközség;Szirmabesenyő;66.0;1122.685190734804;3->5;3;5;0.623271;0.516659;-0.10661200000000004;1.049309;1.006664;-0.042645000000000044;28809815.0;27638960.0;-1170855.0;-0.04064083715914177;27456000.0;city
ID1079;Lakóház;Borsod-Abaúj-Zemplén;község;Borsodszirák;111.27130436347218;2892.2697097919804;3->5;3;5;0.325544;0.367962;0.04241800000000001;0.930217;0.947185;0.016968000000000094;20857596.0;21238046.0;380450.0;0.0182403571341587;22422281.0;county_settlement
ID1083;Lakóház;Fejér;nagyközség;Perkáta;79.0;1612.0608750542638;3->5;3;5;0.641711;0.641654;-5.700000000008476e-05;1.056684;1.056662;-2.199999999996649e-05;16862569.0;16862204.0;-365.0;-2.1645574882451187e-05;15958000.0;city
ID1087;Lakóház;Borsod-Abaúj-Zemplén;község;Felsőtelekes;183.45992939757733;556.6456643482692;3->5;3;5;0.432356;0.513677;0.08132100000000003;0.972942;1.005471;0.03252900000000003;35968711.0;37171257.0;1202546.0;0.03343311357474;36969010.0;county_settlement
ID1088;Lakóház;Somogy;község;Mosdós;121.0;824.4540391129899;3->5;3;5;0.434508;0.433724;-0.0007840000000000069;0.973803;0.973489;-0.00031399999999992545;36586281.0;36574484.0;-11797.0;-0.00032244326773743417;37570500.0;county_settlement
ID1089;Lakóház;Hajdú-Bihar;nagyközség;Földes;126.0;935.8658656694436;3->5;3;5;0.545279;0.507958;-0.03732099999999994;1.018112;1.003183;-0.01492899999999997;22192795.0;21867389.0;-325406.0;-0.014662686696290395;21798000.0;city
ID1091;Lakóház;Győr-Moson-Sopron;község;Szakony;98.0;576.4473282247842;3->5;3;5;0.612896;0.471154;-0.14174199999999998;1.045158;0.988462;-0.05669600000000008;50481140.0;47742682.0;-2738458.0;-0.05424715051997637;48299986.0;county_settlement
ID1092;Lakóház;Baranya;város;Siklós;130.0;479.4106241342413;3->5;3;5;0.652005;0.601559;-0.05044599999999999;1.060802;1.040624;-0.02017800000000003;19996120.0;19615753.0;-380367.0;-0.019022040275813508;18850000.0;city
ID1093;Lakóház;Szabolcs-Szatmár-Bereg;nagyközség;Nyírpazony;67.0;1718.9719688591238;3->5;3;5;0.384071;0.373978;-0.010093000000000019;0.953628;0.949591;-0.004037000000000068;26068388.0;25958022.0;-110366.0;-0.004233710193357564;27336000.0;city
ID1095;Lakóház;Jász-Nagykun-Szolnok;város;Besenyszög;57.0;495.8277607443853;3->5;3;5;0.512139;0.538137;0.025997999999999966;1.004856;1.015255;0.010399000000000047;14491023.0;14640989.0;149966.0;0.010348889791976729;14421000.0;city
ID1097;Lakóház;Pest;város;Tápiószele;43.282340113574136;489.1627752284994;3->5;3;5;0.55977;0.543646;-0.016124000000000027;1.023908;1.017458;-0.006450000000000067;7578231.0;7530495.0;-47736.0;-0.0062990953957460525;7401280.0;city
ID1099;Lakóház;Békés;község;Csanádapáca;60.96386073240535;606.6804492465786;3->5;3;5;0.59026;0.559525;-0.030734999999999957;1.036104;1.02381;-0.012293999999999805;7802949.0;7710364.0;-92585.0;-0.01186538576633014;7531049.0;county_settlement
ID1101;Lakás;Nógrád;megyei jogú város;Salgótarján;59.44678235580744;0.0;3->5;3;5;0.22348;0.876063;0.652583;0.889392;1.150425;0.26103300000000007;11578858.0;14977210.0;3398352.0;0.29349630162145524;13018845.0;city
ID1104;Lakóház;Győr-Moson-Sopron;község;Rábaszentandrás;109.0;362.8524059800197;3->5;3;5;0.508456;0.520157;0.011700999999999961;1.003382;1.008063;0.004680999999999935;53903119.0;54154548.0;251429.0;0.004664461067642486;53721413.0;county_settlement
ID1106;Lakóház;Hajdú-Bihar;község;Mezőpeterd;156.0;1780.0625552816891;3->5;3;5;0.462684;0.449442;-0.013241999999999976;0.985074;0.979777;-0.005296999999999996;40536390.0;40318418.0;-217972.0;-0.005377193183704814;41150616.0;county_settlement
ID1107;Lakóház;Csongrád-Csanád;város;Makó;54.0;1169.385415297049;3->5;3;5;0.474383;0.52405;0.04966700000000002;0.989753;1.00962;0.019866999999999968;13789239.0;14066024.0;276785.0;0.020072536272668855;13932000.0;city
ID1109;Lakóház;Szabolcs-Szatmár-Bereg;község;Tiszakanyár;63.0;1036.6867102977108;3->5;3;5;0.473895;0.562878;0.08898299999999998;0.989558;1.025151;0.035592999999999875;6608267.0;6845961.0;237694.0;0.03596918829096948;6678000.0;city
ID1110;Lakóház;Fejér;nagyközség;Seregélyes;184.0;2491.9153834304;3->5;3;5;0.314578;0.356003;0.04142499999999999;0.925831;0.942401;0.016570000000000085;43610360.0;44390870.0;780510.0;0.017897352830841113;47104000.0;city
ID1113;Lakóház;Szabolcs-Szatmár-Bereg;város;Kisvárda;190.0;955.9946653136232;3->5;3;5;0.520329;0.60885;0.08852099999999996;1.008132;1.04354;0.035407999999999884;58229686.0;60274864.0;2045178.0;0.03512260052372599;57760000.0;city
ID1114;Lakóház;Szabolcs-Szatmár-Bereg;város;Mátészalka;64.0;199.6607159062677;3->5;3;5;0.736668;0.562964;-0.17370399999999997;1.094667;1.025185;-0.06948200000000004;22628957.0;21192633.0;-1436324.0;-0.06347283261884319;20672000.0;city
ID1116;Lakóház;Somogy;város;Csurgó;59.0;1251.062433845626;3->5;3;5;0.670804;0.638139;-0.032664999999999944;1.068321;1.055255;-0.013066000000000022;10274047.0;10148391.0;-125656.0;-0.01223042876872181;9617000.0;city
ID1119;Lakóház;Békés;község;Kunágota;52.0;4902.807500455961;3->5;3;5;0.417964;0.442939;0.024975000000000025;0.967186;0.977176;0.009990000000000054;4174373.0;4217490.0;43117.0;0.010328976351658081;4316000.0;city
ID1122;Lakóház;Fejér;község;Mátyásdomb;49.0;599.6608574527687;3->5;3;5;0.617612;0.568779;-0.048833000000000015;1.047045;1.027512;-0.019533000000000023;16380110.0;16074528.0;-305582.0;-0.018655674473492548;15644132.0;county_settlement
ID1124;Lakóház;Fejér;város;Aba;221.0;1705.1939585781697;3->5;3;5;0.63383;0.435162;-0.198668;1.053532;0.974065;-0.07946699999999995;72875958.0;67378987.0;-5496971.0;-0.07542914221450098;69173000.0;city
ID1125;Lakóház;Bács-Kiskun;város;Kiskunhalas;74.0;1281.6711085690365;3->5;3;5;0.422113;0.420488;-0.001625000000000043;0.968845;0.968195;-0.0006499999999999284;23515813.0;23500031.0;-15782.0;-0.000671122873787098;24272000.0;city
ID1127;Lakóház;Hajdú-Bihar;város;Polgár;140.0;560.9460534485574;3->5;3;5;0.372455;0.482177;0.10972200000000004;0.948982;0.992871;0.043888999999999956;24312921.0;25437355.0;1124434.0;0.04624841252106236;25620000.0;city
ID1128;Lakóház;Szabolcs-Szatmár-Bereg;község;Nyírtass;82.0;1321.5462536714265;3->5;3;5;0.440782;0.427663;-0.013118999999999992;0.976313;0.971065;-0.00524800000000003;13449686.0;13377394.0;-72292.0;-0.005374995371639159;13776000.0;city
ID1129;Lakás;Budapest;főváros;Budapest 08. kerület;49.6843335634124;0.0;3->5;3;5;0.295345;0.369177;0.07383199999999995;0.918138;0.947671;0.02953300000000003;42925667.0;44306414.0;1380747.0;0.03216599988999588;46752958.0;city
ID1130;Lakóház;Békés;község;Okány;63.52167238637279;1046.7314363336354;3->5;3;5;0.300218;0.388743;0.08852500000000002;0.920087;0.955497;0.03541000000000005;6019885.0;6251563.0;231678.0;0.038485452795194594;6542732.0;city
ID1131;Lakóház;Borsod-Abaúj-Zemplén;község;Sajópüspöki;106.35467345171874;1701.5376323199314;3->5;3;5;0.436515;0.470165;0.03365000000000001;0.974606;0.988066;0.013460000000000027;20887300.0;21175763.0;288463.0;0.01381044941184356;21431530.0;county_settlement
ID1132;Lakóház;Tolna;község;Bölcske;55.0;1234.3841414474723;3->5;3;5;0.579477;0.400642;-0.17883500000000002;1.031791;0.960257;-0.07153399999999988;7876691.0;7330600.0;-546091.0;-0.06933000164663054;7634000.0;county_settlement
ID1133;Lakóház;Baranya;község;Nagyharsány;119.0;1503.753251682495;3->5;3;5;0.49296;0.521778;0.028817999999999955;0.997184;1.008711;0.011526999999999954;17586135.0;17789430.0;203295.0;0.011559959024538364;17635800.0;county
ID1134;Lakóház;Somogy;város;Kadarkút;75.0;2660.5510000396484;3->5;3;5;0.54206;0.520511;-0.02154900000000004;1.016824;1.008204;-0.00861999999999985;13955909.0;13837605.0;-118304.0;-0.008476982760492347;13725000.0;city
ID1135;Lakóház;Békés;város;Medgyesegyháza;100.0;2164.276908790591;3->5;3;5;0.441366;0.518317;0.07695100000000005;0.976547;1.007327;0.03078000000000003;14062271.0;14505506.0;443235.0;0.031519446610010576;14400000.0;city
ID1136;Lakóház;Bács-Kiskun;megyei jogú város;Kecskemét;122.0;1443.8789021192144;3->5;3;5;0.43133;0.407875;-0.023455000000000004;0.972532;0.96315;-0.009382000000000001;61341481.0;60749723.0;-591758.0;-0.009646946737396184;63074000.0;city
ID1137;Lakóház;Tolna;község;Tevel;95.0;678.3247882049204;3->5;3;5;0.63049;0.611938;-0.018552000000000013;1.052196;1.044775;-0.0074209999999999;13874259.0;13776403.0;-97856.0;-0.007053061356285767;13186000.0;county_settlement
ID1139;Lakóház;Vas;község;Pankasz;94.93484647533928;815.0894122702985;3->5;3;5;0.549785;0.456512;-0.093273;1.019914;0.982605;-0.03730900000000004;27587193.0;26578033.0;-1009160.0;-0.036580742375637854;27048552.0;county_settlement
ID1142;Lakás;Baranya;város;Komló;40.73456067371985;0.0;3->5;3;5;0.620504;0.689204;0.0687000000000001;1.048202;1.075681;0.02747900000000003;10375621.0;10647630.0;272009.0;0.026216165760102456;9898498.0;city
ID1143;Lakóház;Nógrád;község;Dejtár;156.0;867.9786977628991;3->5;3;5;0.548861;0.40837;-0.14049100000000003;1.019545;0.963348;-0.05619699999999994;23062097.0;21790928.0;-1271169.0;-0.055119402194865455;22620000.0;city
ID1144;Lakóház;Békés;nagyközség;Kétegyháza;69.0;792.0248610193985;3->5;3;5;0.525436;0.512226;-0.013210000000000055;1.010175;1.00489;-0.005284999999999984;10037094.0;9984590.0;-52504.0;-0.005230996142907499;9936000.0;city
ID1145;Lakóház;Csongrád-Csanád;megyei jogú város;Hódmezővásárhely;89.0;1308.6053370134405;3->5;3;5;0.365303;0.409857;0.04455400000000004;0.946121;0.963943;0.017822000000000005;29471674.0;30026819.0;555145.0;0.018836561506482462;31150000.0;city
ID1148;Lakóház;Somogy;község;Mosdós;38.0;436.8914840055334;3->5;3;5;0.494208;0.581448;0.08723999999999998;0.997683;1.032579;0.03489599999999993;11771665.0;12183401.0;411736.0;0.03497687030679177;11799000.0;county_settlement
ID1149;Lakóház;Szabolcs-Szatmár-Bereg;nagyközség;Levelek;85.0;815.5917029133899;3->5;3;5;0.573259;0.577594;0.004335000000000089;1.029303;1.031037;0.0017339999999999023;20297864.0;20332059.0;34195.0;0.0016846600213697362;19720000.0;city
ID1150;Lakóház;Hajdú-Bihar;nagyközség;Földes;69.0;1082.304649020189;3->5;3;5;0.640649;0.614986;-0.02566299999999999;1.05626;1.045994;-0.010265999999999886;12608572.0;12486036.0;-122536.0;-0.009718467721800692;11937000.0;city
ID1155;Lakóház;Győr-Moson-Sopron;község;Kóny;124.0;1536.1402969456974;3->5;3;5;0.469059;0.396252;-0.07280700000000001;0.987624;0.958501;-0.0291229999999999;45802038.0;44451436.0;-1350602.0;-0.02948781449419347;46376000.0;city
ID1156;Lakóház;Somogy;község;Kazsok;114.0;557.2532488769436;3->5;3;5;0.457448;0.457652;0.00020399999999998197;0.982979;0.983061;8.199999999991547e-05;34794511.0;34797399.0;2888.0;8.300159757957225e-05;35397000.0;county_settlement
ID1157;Lakóház;Csongrád-Csanád;község;Röszke;89.0;546.8483266529001;3->5;3;5;0.582476;0.541852;-0.04062399999999999;1.032991;1.016741;-0.016250000000000098;30706676.0;30223641.0;-483035.0;-0.015730618318961;29726000.0;city
ID1159;Lakóház;Hajdú-Bihar;város;Berettyóújfalu;133.0;328.3278983483005;3->5;3;5;0.435328;0.541381;0.10605300000000001;0.974131;1.016552;0.04242099999999993;43272850.0;45157282.0;1884432.0;0.04354767481226681;44422000.0;city
ID1162;Lakóház;Szabolcs-Szatmár-Bereg;község;Nyírbogdány;67.0;2641.416456452845;3->5;3;5;0.534594;0.560564;0.025969999999999938;1.013837;1.024226;0.010388999999999982;14196766.0;14342231.0;145465.0;0.010246347654106576;14003000.0;city
ID1163;Lakóház;Hajdú-Bihar;város;Polgár;61.0;489.0030262189107;3->5;3;5;0.670344;0.707999;0.037654999999999994;1.068138;1.0832;0.015061999999999909;11923622.0;12091756.0;168134.0;0.01410091665099749;11163000.0;city
ID1165;Lakóház;Baranya;város;Sellye;85.0;432.3318960091568;3->5;3;5;0.537436;0.456868;-0.08056800000000003;1.014974;0.982747;-0.032227000000000006;10244897.0;9919606.0;-325291.0;-0.03175151492494263;10093750.0;county_settlement
ID1166;Lakás;Szabolcs-Szatmár-Bereg;megyei jogú város;Nyíregyháza;74.20340896073628;0.0;3->5;3;5;0.28807;0.46412;0.17604999999999998;0.915228;0.985648;0.07041999999999993;36469299.0;39275341.0;2806042.0;0.07694258121056838;39847231.0;city
ID1168;Lakóház;Szabolcs-Szatmár-Bereg;város;Tiszavasvári;72.15974219227442;8477.639772978799;3->5;3;5;0.408061;0.50073;0.092669;0.963224;1.000292;0.03706799999999999;12372072.0;12848186.0;476114.0;0.03848296388834465;12844434.0;city
ID1170;Lakóház;Békés;város;Békés;169.48262041135763;2718.449642536165;3->5;3;5;0.54302;0.487555;-0.05546499999999993;1.017208;0.995022;-0.022185999999999928;39824188.0;38955601.0;-868587.0;-0.021810538861457764;39150485.0;city
ID1173;Lakóház;Csongrád-Csanád;város;Szentes;51.0;498.45129823866415;3->5;3;5;0.521882;0.559604;0.03772200000000003;1.008753;1.023842;0.015088999999999908;15536811.0;15769211.0;232400.0;0.014958024526397341;15402000.0;city
ID1174;Lakóház;Szabolcs-Szatmár-Bereg;község;Gyüre;54.0;688.8904996354543;3->5;3;5;0.479624;0.419433;-0.060190999999999995;0.99185;0.967773;-0.024077000000000015;8461444.0;8256048.0;-205396.0;-0.02427434371721895;8530974.0;county_settlement
ID1177;Lakóház;Csongrád-Csanád;város;Szentes;78.0;1176.6938085087456;3->5;3;5;0.491858;0.512059;0.020201000000000024;0.996743;1.004823;0.008079999999999976;23479286.0;23669621.0;190335.0;0.008106507156989356;23556000.0;city
ID1178;Lakóház;Borsod-Abaúj-Zemplén;megyei jogú város;Miskolc;79.0;2021.066142348536;3->5;3;5;0.506525;0.525473;0.018947999999999965;1.00261;1.010189;0.007579000000000002;31207239.0;31443144.0;235905.0;0.007559303788457543;31126000.0;city
ID1184;Lakóház;Békés;város;Békés;235.1630642912105;599.9722758577824;3->5;3;5;0.477513;0.435995;-0.041518;0.991005;0.974398;-0.01660700000000004;53834044.0;52931907.0;-902137.0;-0.01675774162535514;54322668.0;city
ID1186;Lakóház;Borsod-Abaúj-Zemplén;község;Legyesbénye;106.81853970643807;1105.9076888977986;3->5;3;5;0.434071;0.479397;0.04532600000000003;0.973629;0.991759;0.01812999999999998;20957359.0;21347609.0;390250.0;0.01862114400960541;21525004.0;county_settlement
ID1188;Lakóház;Békés;megyei jogú város;Békéscsaba;92.65432226200832;963.2245435351884;3->5;3;5;0.630899;0.558637;-0.07226199999999994;1.05236;1.023455;-0.02890499999999996;34321992.0;33379285.0;-942707.0;-0.027466558467818536;32614321.0;city
ID1191;Lakóház;Pest;város;Maglód;134.2599086864902;1438.0719413771492;3->5;3;5;0.595146;0.51877;-0.076376;1.038058;1.007508;-0.030549999999999855;85991044.0;83460301.0;-2530743.0;-0.029430309044741917;82838364.0;city
ID1192;Lakás;Baranya;város;Komló;66.77716987443955;0.0;3->5;3;5;0.386622;0.432887;0.046265;0.954649;0.973155;0.018506000000000022;15490948.0;15791239.0;300291.0;0.01938493370450924;16226852.0;city
